index,업태구분명,사업장명,소재지전체주소,좌표정보(x),좌표정보(y),인허가일자,시설총규모
8153,식육(숯불구이),필라델피아화로숯불갈비,강원특별자치도 춘천시 우두동 1057-6,263900.780052496,488806.116668959,1996-05-17,239.36
8154,중국식,백리향,강원특별자치도 춘천시 우두동 1054-7 (1층),263896.86306824,488863.216504104,1996-12-13,91.28
8155,한식,원조닭똥집,강원특별자치도 춘천시 우두동 1060 1통,264015.054234503,488755.620402873,1996-12-30,71.17
8156,한식,만석식당,강원특별자치도 춘천시 우두동 410-51,264598.466099523,488840.359625501,1996-11-06,17.28
8157,한식,옥산포메기매운탕,강원특별자치도 춘천시 사농동 271-19,263352.736719157,491580.6541752,1996-08-03,55.7
8158,탕류(보신용),둥지흑염소,강원특별자치도 춘천시 퇴계동 895-6,263963.5660157,484438.316680124,1999-03-02,52.0
8159,호프/통닭,강대맥주창고,강원특별자치도 춘천시 효자동 629-15,265428.753300772,485905.347011039,2000-12-08,77.71
8160,한식,퓨전안동찜닭,강원특별자치도 춘천시 효자동 617-11,265198.22010901,485939.327225235,2000-12-09,105.67
8161,기타,메가커피강원대점,강원특별자치도 춘천시 효자동 631,265492.675483444,485900.956450777,2000-12-04,43.65
8162,한식,돼지부속구이전문점,강원특별자치도 춘천시 후평동 692-15,265665.873522151,486806.791033455,2002-04-09,33.22
8163,한식,소란,강원특별자치도 춘천시 효자동 619-13,265275.114093505,486024.305331059,2002-02-07,29.45
8164,분식,김밥나라,강원특별자치도 춘천시 효자동 628-11,265449.898382564,485867.602653764,2002-03-04,32.62
8165,탕류(보신용),"환이네부대찌개,왕감자탕",강원특별자치도 춘천시 칠전동 216-6,262811.842773421,481801.27167905,2002-09-17,123.78
8166,뷔페식,호반,"강원특별자치도 춘천시 삼천동 300-3 290-3,300-3,308-2",261426.409291116,485603.420620416,2002-08-09,337.17
8167,통닭(치킨),노랑통닭후평점,강원특별자치도 춘천시 후평동 427 현대2차상가 101호,266001.512632461,486808.654719106,2008-05-19,50.0
8168,한식,고봉삼계탕춘천점,강원특별자치도 춘천시 퇴계동 771-11 2층,263442.338010958,485065.788417631,2008-05-27,842.92
8169,식육(숯불구이),지리산토종흑돼지,강원특별자치도 춘천시 석사동 907-8 (1층),265886.595,483340.019999999,2008-05-27,123.18
8170,기타,노란,"강원특별자치도 춘천시 효자동 627-9 (2층, 3동)",265325.640671681,485873.466765023,2008-05-30,67.83
8171,정종/대포집/소주방,두가지딜리버리,강원특별자치도 춘천시 온의동 522-5,263340.735097631,484696.016335733,2008-06-02,47.6
8172,한식,굽네치킨온의퇴계점,강원특별자치도 춘천시 온의동 120-7 (1층),263176.769052484,484920.517055358,2002-11-05,75.4
8173,기타,알프하우스,강원특별자치도 춘천시 남산면 백양리 29-1 엘리시안 강촌,251021.728216938,480612.913126754,2002-11-07,783.8
8174,중국식,화정,강원특별자치도 춘천시 사북면 지촌리 471-3,256142.700735358,503754.710848597,2002-11-08,141.12
8175,한식,코리아,강원특별자치도 춘천시 석사동 733-22,266206.458617562,485053.552081007,2008-07-10,89.16
8176,식육(숯불구이),산골닭갈비,강원특별자치도 춘천시 남산면 강촌리 226-6,255739.150586647,479218.873151016,2008-07-10,133.8
8177,횟집,오늘도삼겹살,강원특별자치도 춘천시 후평동 701-6,265958.887687857,486628.389347942,2008-07-10,125.62
8178,한식,후평칼국수,강원특별자치도 춘천시 후평동 742-13,266001.432845494,487476.586160478,2002-11-28,52.47
8179,통닭(치킨),교촌치킨석사점,강원특별자치도 춘천시 석사동 748-18,266005.14900813,484962.834269153,2002-11-29,32.2
8180,기타,그냥,강원특별자치도 춘천시 남산면 방곡리 425,255778.47462303,477518.354111316,2002-12-02,252.67
8181,기타,상미,강원특별자치도 춘천시 죽림동 159-3 지하1층,263661.260008508,486273.359837984,2009-06-03,74.07
8182,호프/통닭,쏘마,강원특별자치도 춘천시 효자동 673-12,263926.449529986,485545.659100792,2009-06-11,26.6
8183,횟집,바다마을,강원특별자치도 춘천시 효자동 301-14 (2동),264699.647402576,484881.451148725,2003-08-13,33.61
8184,중국식,하림각,강원특별자치도 춘천시 신북읍 율문리 318-31,266030.181617768,492007.04487277,2003-08-18,76.4
8185,한식,러블리숑숑,강원특별자치도 춘천시 칠전동 548-6,262729.02204544,482526.200643133,2003-08-19,74.19
8186,감성주점,레드립(Red Lip),강원특별자치도 춘천시 석사동 907-10 (1층),265905.746894822,483366.280868008,2009-07-08,96.3
8187,한식,아우라지,강원특별자치도 춘천시 낙원동 60-7,263738.468513291,486601.701206241,2009-07-13,113.66
8188,통닭(치킨),이구아나치킨(후평점),강원특별자치도 춘천시 후평동 882-7 (1층),266679.704818742,486026.160605766,2009-07-15,40.0
8189,식육(숯불구이),행복한왕족발보쌈,강원특별자치도 춘천시 우두동 1061-11,264095.850276828,488676.150564386,2005-06-09,83.64
8190,통닭(치킨),남춘천포차,"강원특별자치도 춘천시 퇴계동 642-4 7,8,643-5",263900.737333333,484868.681666666,2005-06-14,33.0
8191,까페,프로방스,강원특별자치도 춘천시 후평동 801-3,266161.443337013,486280.587050462,2006-03-13,99.5
8192,중국식,뽕뽕황짬뽕이야,강원특별자치도 춘천시 후평동 714-6 1동,265462.087936137,487317.399068504,2006-03-14,67.34
8193,호프/통닭,물안개식당,강원특별자치도 춘천시 효자동 683-12,263780.726028783,485509.348150161,2011-01-27,45.9
8194,경양식,베이스먼트(Basement),강원특별자치도 춘천시 석사동 736-20,266160.236621427,485204.615224371,2011-01-27,76.85
8195,경양식,돈까스와 뼈다귀,강원특별자치도 춘천시 우두동 37-1,264968.934895925,490857.988894686,2011-09-08,659.04
8196,호프/통닭,치킨퐁석사다온점,강원특별자치도 춘천시 석사동 818-15 (105-3호),265635.477942512,483897.787447772,2011-09-14,65.5
8197,호프/통닭,짬부돈,강원특별자치도 춘천시 퇴계동 1160-4 좌측,263534.328575049,485172.80318052,2011-09-14,72.72
8198,탕류(보신용),대룡산은혜식당,강원특별자치도 춘천시 동내면 학곡리 600-4,266900.571046676,481742.051339705,2011-09-14,156.8
8199,중국식,명품탕수육,강원특별자치도 춘천시 효자동 776-7,265048.990695327,485853.741272011,2011-09-15,46.8
8200,식육(숯불구이),축제닭갈비,강원특별자치도 춘천시 동내면 거두리 1020-13,266401.380472144,484174.008456545,2010-06-04,107.78
8201,식육(숯불구이),석사돌삼겹,강원특별자치도 춘천시 석사동 697-4 (1층),265180.471873119,484530.425370623,2010-06-04,46.56
8202,통닭(치킨),오케이치킨(봄내점),강원특별자치도 춘천시 석사동 818-11 (101호),265542.791650767,483945.832428785,2010-06-04,85.28
8203,중국식,미래성,강원특별자치도 춘천시 우두동 1060 (1층),264015.054234503,488755.620402873,2010-06-07,81.66
8204,한식,춘천소담막국수,강원특별자치도 춘천시 남산면 서천리 589-3,246816.680633817,481753.718435721,2010-06-08,65.52
8205,한식,오월막국수,강원특별자치도 춘천시 서면 오월리 172 (2리),256434.517191717,498027.412873356,1994-09-13,57.35
8206,한식,용화산막국수,강원특별자치도 춘천시 사북면 고탄리 109-6,262434.913149652,498623.625854978,1994-08-20,113.88
8207,한식,춘천호,강원특별자치도 춘천시 사북면 고탄리 545,260869.215343644,497678.460990278,1994-10-27,88.44
8208,한식,갤러리팜한식당,강원특별자치도 춘천시 북산면 청평리 486-1,272424.531867079,494745.639629329,1994-10-24,73.29
8209,한식,유성가든,강원특별자치도 춘천시 북산면 추곡리 169-16,277603.984390245,502928.03434396,1994-06-07,149.64
8210,호프/통닭,하늘소,강원특별자치도 춘천시 북산면 청평리 669-2,271791.226905381,498539.078094384,1994-06-22,91.04
8211,호프/통닭,차칸통닭,강원특별자치도 춘천시 근화동 284-16,263125.822343082,485890.091187796,1995-08-04,18.81
8212,식육(숯불구이),장미공원화로숯불구이,강원특별자치도 춘천시 근화동 595-1,262951.074378881,487201.578203493,1995-10-04,97.45
8213,식육(숯불구이),오필승닭발근화점,강원특별자치도 춘천시 근화동 288-24,263135.767972491,485858.309941625,1995-12-11,25.67
8214,정종/대포집/소주방,유케야강원대점,강원특별자치도 춘천시 효자동 618-13,265249.99995137,485979.849477692,1997-04-30,56.65
8215,라이브카페,열린무대,강원특별자치도 춘천시 효자동 618-4,265175.966502236,485998.818577807,1997-09-26,95.97
8216,탕류(보신용),수누리감자탕(춘천점),강원특별자치도 춘천시 석사동 774-1 (1층),265605.285777058,484639.242819023,2000-01-05,84.72
8217,통닭(치킨),맛고을통닭,강원특별자치도 춘천시 석사동 643-8,265201.678205883,484329.497978384,2000-01-21,54.05
8218,한식,석사포차,강원특별자치도 춘천시 석사동 705-1,265019.981325738,484646.274523488,2000-03-27,145.87
8219,호프/통닭,삼태기,강원특별자치도 춘천시 석사동 735-10,266158.576972469,485111.171743798,2000-03-30,56.99
8220,한식,병천시골순대국밥,강원특별자치도 춘천시 효자동 623-11,265317.891906614,486110.731555652,2002-04-04,72.26
8221,한식,뚱이수육국밥,강원특별자치도 춘천시 석사동 737-20,266131.323082551,485236.881192249,2002-01-04,85.37
8222,한식,한림식당,강원특별자치도 춘천시 후평동 852-17 (1층),265164.459920353,486933.605559358,2002-04-15,69.7
8223,기타,섬향기,강원특별자치도 춘천시 남산면 방하리 198 (남이섬내),246222.531678854,476683.992337235,2002-04-09,190.88
8224,한식,소양강숯불오리,강원특별자치도 춘천시 효자동 547,263849.602835118,485684.765131796,2002-04-22,65.43
8225,식육(숯불구이),작은집,강원특별자치도 춘천시 후평동 742-26,266011.991988682,487383.455944551,1994-09-02,61.3
8226,식육(숯불구이),보안냉동삼겹살,강원특별자치도 춘천시 후평동 72,266033.087219292,486550.660980347,1994-09-10,31.39
8227,한식,진수성찬,강원특별자치도 춘천시 석사동 654-9,265148.5,484290.035,1994-08-31,132.32
8228,한식,꿀돼지생삼겹살,강원특별자치도 춘천시 석사동 641-7,265295.259970346,484398.680445649,1994-10-11,58.8
8229,호프/통닭,석사왕막걸리,강원특별자치도 춘천시 석사동 648-14,265244.658903045,484511.516000531,1994-10-18,0.0
8230,호프/통닭,미스타빈,강원특별자치도 춘천시 석사동 736-16,266127.835459548,485167.527327522,1994-09-02,0.0
8231,정종/대포집/소주방,해소빠,강원특별자치도 춘천시 퇴계동 903-2,263692.760134685,484305.881710847,1994-11-12,52.8
8232,한식,장군닭갈비,강원특별자치도 춘천시 퇴계동 912-1,263782.631547511,484330.340544544,1994-03-03,94.81
8233,한식,돌집식당,강원특별자치도 춘천시 남면 한덕리 612-2,254017.838203961,464030.369287027,1995-01-13,72.23
8234,한식,강촌관광농원,강원특별자치도 춘천시 남산면 강촌리 509-3,252926.741925599,479865.115145853,1995-09-19,98.06
8235,한식,문배마을문배집,강원특별자치도 춘천시 남산면 강촌리 454,253087.37746436,476585.510736578,1995-08-30,88.81
8236,횟집,애막골횟집,강원특별자치도 춘천시 후평동 882-3,266712.392838159,485980.330294707,1995-04-17,87.68
8237,통닭(치킨),원조마늘통닭집,강원특별자치도 춘천시 후평동 870,266582.407466342,486188.330988454,1995-05-02,122.08
8238,한식,정가붕어찜,강원특별자치도 춘천시 동면 지내리 38-2,269082.568091893,491042.93369656,1997-04-08,135.1
8239,식육(숯불구이),쌈쌈본점숯불닭갈비,강원특별자치도 춘천시 동면 지내리 2-18,269166.440171652,491761.950380532,1997-11-15,89.72
8240,한식,자연속으로,강원특별자치도 춘천시 동산면 군자리 705,265485.514719673,473008.581047519,1997-10-15,289.9
8241,한식,윤서방네,강원특별자치도 춘천시 동산면 원창리 76-1,268744.164047647,477900.134041824,1997-04-19,73.65
8242,탕류(보신용),한들집,강원특별자치도 춘천시 신동면 증리 195,262438.128306721,478422.84905517,1997-08-14,60.26
8243,한식,옹달샘막국수닭갈비,강원특별자치도 춘천시 동내면 사암리 1220-1,267227.117216948,482304.941730864,1997-07-24,139.52
8244,호프/통닭,천호,강원특별자치도 춘천시 후평동 855-11,265169.092221131,487011.694984169,1998-12-19,52.23
8245,한식,모란집,강원특별자치도 춘천시 후평동 797-2,265993.538595079,486327.925312218,1998-08-19,30.33
8246,정종/대포집/소주방,팔도,강원특별자치도 춘천시 후평동 429-20,265987.700723819,486746.757283166,1998-09-10,84.27
8247,한식,멍텅구리,강원특별자치도 춘천시 요선동 5-13,263981.526641155,487033.498550279,1999-07-20,84.52
8248,한식,요선동부대찌개집(zip),강원특별자치도 춘천시 요선동 1-1,264027.634589178,487188.742345507,1999-10-19,78.88
8249,한식,청평해장국,강원특별자치도 춘천시 우두동 1052-15,263962.858594384,488758.012880609,1999-09-11,93.06
8250,한식,먹보갈비,강원특별자치도 춘천시 석사동 740-4,266055.942107328,485124.091861986,2000-08-09,95.04
8251,한식,자미해장국,강원특별자치도 춘천시 석사동 734-13,266176.648030178,485095.383259229,2000-09-02,112.3
8252,정종/대포집/소주방,홍탁삼합,강원특별자치도 춘천시 석사동 747-4,266068.823483453,484981.258718994,2008-06-05,48.5
8253,한식,복건성,강원특별자치도 춘천시 우두동 685-16 외1필지,264195.356245196,489066.982111433,2009-03-25,147.97
8254,기타,스노우가든,강원특별자치도 춘천시 남산면 백양리 산 1-2,252001.082871926,480160.576219091,2002-11-12,654.42
8255,김밥(도시락),가리미김밥퇴계금호한주점,강원특별자치도 춘천시 퇴계동 1013-4,264977.035412255,483228.063106645,2003-06-10,27.0
8256,통닭(치킨),교촌치킨신사우동점,강원특별자치도 춘천시 우두동 1052-29,263987.937698653,488881.655411979,2003-06-10,66.45
8257,김밥(도시락),김밥천국,강원특별자치도 춘천시 운교동 206-8,264628.950401302,486276.032412981,2003-06-10,24.91
8258,호프/통닭,화톳불,강원특별자치도 춘천시 후평동 882-7,266679.704818742,486026.160605766,2003-06-10,32.7
8259,한식,세경옛날순대국,강원특별자치도 춘천시 후평동 845-1 1동,265421.865196931,487250.934331144,2003-06-10,28.98
8260,패스트푸드,명품임실피자(후평.교동점),강원특별자치도 춘천시 교동 161-2,265059.091080211,486879.925591764,2003-06-10,24.08
8261,식육(숯불구이),대구참숯막창,강원특별자치도 춘천시 후평동 883-10,266651.675713346,486003.46809991,2009-05-01,39.83
8262,횟집,오리왕(王),강원특별자치도 춘천시 석사동 818-11 1층,265542.791650767,483945.832428785,2009-05-11,69.0
8263,경양식,예랑왕돈까스,강원특별자치도 춘천시 온의동 526-1 (1층),263317.613519564,484633.708426547,2003-06-30,74.0
8264,한식,얼사랑홍삼청국장,강원특별자치도 춘천시 동면 감정리 505-1,269330.586985064,488876.781668892,2003-07-07,133.91
